video_path,start,end,label
fall_floor/50_FIRST_DATES_fall_floor_f_cm_np1_fr_med_14.avi,0,20,fall_floor
fall_floor/APOCALYPTO_fall_floor_f_nm_np1_ba_med_5.avi,0,20,fall_floor
fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_11.avi,0,20,fall_floor
fall_floor/BATMAN_BEGINS_fall_floor_h_cm_np1_fr_bad_2.avi,0,20,fall_floor
fall_floor/BIG_FISH_fall_floor_f_cm_np1_fr_med_24.avi,0,20,fall_floor
fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_bad_21.avi,0,20,fall_floor
fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_med_11.avi,0,20,fall_floor
fall_floor/BIG_FISH_fall_floor_f_nm_np1_fr_med_26.avi,0,20,fall_floor
fall_floor/Blade_Vs_Deacon_Frost_Sword_Fight_Scene_fall_floor_f_cm_np2_fr_med_3.avi,0,20,fall_floor
fall_floor/CastAway1_fall_floor_u_nm_np1_fr_med_11.avi,0,20,fall_floor
fall_floor/Crash_fall_floor_u_cm_np1_fr_med_1.avi,0,20,fall_floor
fall_floor/Fellowship_4_fall_floor_u_cm_np1_fr_med_5.avi,0,20,fall_floor
fall_floor/Fellowship_6_fall_floor_f_nm_np1_fr_med_9.avi,0,20,fall_floor
fall_floor/Fellowship_7_fall_floor_f_cm_np1_ba_med_2.avi,0,20,fall_floor
fall_floor/HP_PRISONER_OF_AZKABAN_fall_floor_f_cm_np1_ri_med_5.avi,0,20,fall_floor
fall_floor/HP_PRISONER_OF_AZKABAN_fall_floor_u_cm_np1_fr_med_14.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_f_cm_np1_ba_med_13.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_f_cm_np1_fr_med_19.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_f_cm_np1_fr_med_25.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_bad_2.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_med_12.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_f_cm_np1_le_med_31.avi,0,20,fall_floor
fall_floor/LONGESTYARD_fall_floor_h_nm_np1_fr_med_5.avi,0,20,fall_floor
fall_floor/Pirates_7_fall_floor_f_nm_np3_le_med_2.avi,0,20,fall_floor
fall_floor/RATRACE_fall_floor_f_cm_np1_fr_med_2.avi,0,20,fall_floor
fall_floor/RATRACE_fall_floor_u_cm_np1_fr_bad_23.avi,0,20,fall_floor
fall_floor/RETURN_OF_THE_KING_fall_floor_f_nm_np1_fr_med_49.avi,0,20,fall_floor
fall_floor/RETURN_OF_THE_KING_fall_floor_l_cm_np1_ba_med_44.avi,0,20,fall_floor
fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np1_fr_med_37.avi,0,20,fall_floor
fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np2_fr_med_1.avi,0,20,fall_floor
fall_floor/RETURN_OF_THE_KING_fall_floor_u_nm_np2_ba_med_35.avi,0,20,fall_floor
fall_floor/Return_of_the_King_8_fall_floor_f_cm_np1_ba_med_2.avi,0,20,fall_floor
fall_floor/SweeneyTodd_fall_floor_u_nm_np1_fr_bad_12.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_bad_31.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_bad_87.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_med_85.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_bad_41.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_33.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_36.avi,0,20,fall_floor
fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_55.avi,0,20,fall_floor
